"sample_id"	"name"	"description"	"path"	"path_2"	"ncbi_accession"	"ncbi_query"	"ncbi_query_max"	"sequence_type"	"report_group_ids"	"color_by"	"ploidy"	"enabled"	"ref_contextual_usage"	"ref_enabled"	"sra_2"	"Organism"	"Platform"	"ReleaseDate"	"Sample.Name"	"SRA.Study"	"Sample_Name"	"strain"	"geo_loc_name_country"	"geo_loc_name_country_continent"	"geographic_location_.country_and.or_sea."	"Serovar"	"specific_host"	"Collection_Date"	"host_health_state"	"isolation_source"	"ENA_first_public"	"ENA_last_update"	"external_id"	"Scientific_Name"	"Submitter_Id"	"SRA_accession"	"Title"	"ref_ids"
"ERR024833"	"ERR024833"	"ERR024833"	""	""	"ERR024833"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882042"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882042"	"ERP000165"	"ERS005764"	"AJ099"	"Australia"	"Oceania"	"Australia"	"AJ099"	"Homo sapiens"	"2002"	"diseased"	""	""	""	""	""	""	"ERS005764"	"Klebsiella pneumoniae"	""
"ERR025998"	"ERR025998"	"ERR025998"	""	""	"ERR025998"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882145"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882145"	"ERP000165"	"2024_0-sc-2010-06-22-227784"	"2024"	"Indonesia"	"Asia"	"Indonesia"	"2024"	"Homo sapiens"	"2005"	"diseased"	"sterile"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882145"	"Klebsiella pneumoniae"	"2024_0-sc-2010-06-22-227784"	""	""	""
"ERR025562"	"ERR025562"	"ERR025562"	""	""	"ERR025562"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882119"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882119"	"ERP000165"	"K231An-sc-2010-06-22-227558"	"QMP B2-211"	"USA"	"North America"	"USA"	"QMP B2-211"	"Bovine"	"2006"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:29Z"	"SAMEA882119"	"Klebsiella pneumoniae"	"K231An-sc-2010-06-22-227558"	""	""	""
"ERR025996"	"ERR025996"	"ERR025996"	""	""	"ERR025996"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882296"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882296"	"ERP000165"	"ERS012049"	"1897"	"Indonesia"	"Asia"	"Indonesia"	"1897"	"Homo sapiens"	"2005"	"diseased"	"sterile"	""	""	""	""	""	"ERS012049"	"Klebsiella pneumoniae"	""
"ERR025143"	"ERR025143"	"ERR025143"	""	""	"ERR025143"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882271"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882271"	"ERP000165"	"ERS011941"	"QMP M1-561"	"USA"	"North America"	"USA"	"QMP M1-561"	"Bovine"	"2005"	"diseased"	"sterile"	""	""	""	""	""	"ERS011941"	"Klebsiella pneumoniae"	""
"ERR025521"	"ERR025521"	"ERR025521"	""	""	"ERR025521"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882089"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882089"	"ERP000165"	"KpV513-sc-2010-06-22-227591"	"KpV513"	"USA"	"North America"	"USA"	"KpV513"	"Monkey"	"2006"	"diseased"	""	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:29Z"	"SAMEA882089"	"Klebsiella pneumoniae"	"KpV513-sc-2010-06-22-227591"	""	""	""
"ERR025469"	"ERR025469"	"ERR025469"	""	""	"ERR025469"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882210"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882210"	"ERP000165"	"09_0079m-sc-2010-06-22-227531"	"09-0079m"	"Viet Nam"	"Asia"	"Viet Nam"	"09-0079m"	"Homo sapiens"	"2009"	"diseased"	"sterile"	"2011-02-14T17:17:43Z"	"2018-03-09T09:52:29Z"	"SAMEA882210"	"Klebsiella pneumoniae"	"09_0079m-sc-2010-06-22-227531"	""	""	""
"ERR025142"	"ERR025142"	"ERR025142"	""	""	"ERR025142"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882270"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882270"	"ERP000165"	"ERS011940"	"QMP M1-560"	"USA"	"North America"	"USA"	"QMP M1-560"	"Bovine"	"2005"	"diseased"	"sterile"	""	""	""	""	""	"ERS011940"	"Klebsiella pneumoniae"	""
"ERR025625"	"ERR025625"	"ERR025625"	""	""	"ERR025625"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882035"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882035"	"ERP000165"	"ERS012002"	"QMP M1-776"	"USA"	"North America"	"USA"	"QMP M1-776"	"Homo sapiens"	"2006"	"diseased"	"sterile"	""	""	""	""	""	"ERS012002"	"Klebsiella pneumoniae"	""
"ERR025597"	"ERR025597"	"ERR025597"	""	""	"ERR025597"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA881985"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA881985"	"ERP000165"	"QMP_M1_892-sc-2010-06-22-227709"	"QMP M1-892"	"USA"	"North America"	"USA"	"QMP M1-892"	"Homo sapiens"	"2007"	"diseased"	"urine"	"2011-02-14T17:17:44Z"	"2018-03-09T09:52:29Z"	"SAMEA881985"	"Klebsiella pneumoniae"	"QMP_M1_892-sc-2010-06-22-227709"	""	""	""
"ERR024818"	"ERR024818"	"ERR024818"	""	""	"ERR024818"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882001"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882001"	"ERP000165"	"AJ033-sc-2010-05-07-30752"	"AJ033"	"Australia"	"Oceania"	"Australia"	"AJ033"	"Homo sapiens"	"2001"	"diseased"	"respiratory"	"2010-03-08T08:57:22Z"	"2018-03-09T09:52:18Z"	"SAMEA882001"	"Klebsiella pneumoniae"	"AJ033-sc-2010-05-07-30752"	""	""	""
"ERR025624"	"ERR025624"	"ERR025624"	""	""	"ERR025624"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882080"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882080"	"ERP000165"	"QMP_M2_654-sc-2010-06-22-227734"	"QMP M2-654"	"USA"	"North America"	"USA"	"QMP M2-654"	"Bovine"	"2007"	"healthy"	"intestinal"	"2011-02-14T17:17:45Z"	"2018-03-09T09:52:30Z"	"SAMEA882080"	"Klebsiella pneumoniae"	"QMP_M2_654-sc-2010-06-22-227734"	""	""	""
"ERR025608"	"ERR025608"	"ERR025608"	""	""	"ERR025608"	""	"10"	"illumina"	"_no_group_defined_"	"geo_loc_name_country"	"1"	"TRUE"	"optional"	"TRUE"	"SAMEA882095"	"Klebsiella pneumoniae"	"ILLUMINA"	"2011-03-18T00:00:00Z"	"SAMEA882095"	"ERP000165"	"ERS011997"	"QMP M1-418"	"USA"	"North America"	"USA"	"QMP M1-418"	"Environmental"	"2005"	""	"environment"	""	""	""	""	""	"ERS011997"	"Klebsiella pneumoniae"	""
